"","Year","Turnout","Ideology","No.Identification","Ideology.Folded","Conservative","Liberal","Liberal.Thermometer","Conservative.Thermometer","Republican.Thermometer","Education","Party.ID","PartyID.Folded","Household.Income","Age","Female","Race","Black","Region","Union.Member","Church.Attendance","Married","Social.Class"
"38008",1992,1,2,0,2,1,0,NA,NA,NA,5,6,2,4,49,0,1,0,3,0,2,1,1
"38009",1992,1,0,0,0,0,0,50,50,50,3,2,2,3,64,0,1,0,2,1,1,1,1
"38010",1992,1,0,0,0,0,0,60,50,97,2,7,3,1,60,1,1,0,1,0,4,0,4
"38011",1992,0,0,0,0,0,0,50,50,60,3,5,1,1,22,0,1,0,3,0,4,0,1
"38012",1992,0,0,1,0,0,0,50,50,50,2,5,1,2,28,1,3,0,3,0,5,1,1
"38013",1992,1,0,1,0,0,0,60,70,75,3,7,3,3,70,0,2,1,1,1,4,1,1
"38014",1992,0,0,1,0,0,0,NA,50,50,6,6,2,NA,59,1,2,1,1,1,1,1,4
"38015",1992,1,2,0,2,1,0,50,60,60,2,1,3,1,29,1,3,0,4,0,3,1,4
"38016",1992,0,2,0,2,1,0,50,50,50,2,3,1,3,31,0,3,0,1,0,4,0,1
"38017",1992,NA,-2,0,2,0,1,NA,NA,0,3,1,3,4,33,0,2,1,4,1,5,1,3
"38018",1992,1,-3,0,3,0,1,60,55,35,2,1,3,1,25,1,2,1,2,0,1,0,1
"38019",1992,1,-2,0,2,0,1,80,40,0,4,1,3,2,30,1,2,1,2,0,3,0,1
"38020",1992,0,1,0,1,1,0,40,70,60,5,5,1,5,35,1,1,0,2,0,5,1,6
"38021",1992,1,2,0,2,1,0,10,60,30,6,7,3,5,52,0,1,0,2,0,5,1,6
"38022",1992,NA,2,0,2,1,0,NA,NA,80,6,5,1,5,66,1,1,0,3,0,1,0,6
"38023",1992,1,-1,0,1,0,1,60,40,30,5,3,1,3,30,0,1,0,2,0,1,0,4
"38024",1992,NA,1,0,1,1,0,NA,NA,90,5,7,3,4,28,1,1,0,4,0,3,0,6
"38025",1992,1,2,0,2,1,0,15,85,50,2,5,1,NA,49,0,1,0,3,0,4,1,4
"38026",1992,1,-3,0,3,0,1,60,60,0,3,1,3,4,46,1,1,0,2,1,3,1,1
"38027",1992,1,-2,0,2,0,1,50,50,40,NA,4,0,3,43,0,2,1,2,1,3,1,3
"38028",1992,1,0,1,0,0,0,40,40,60,1,6,2,1,74,1,1,0,2,0,1,0,1
"38029",1992,1,0,1,0,0,0,NA,NA,20,2,1,3,NA,63,1,3,0,4,0,4,1,1
"38030",1992,1,-2,0,2,0,1,97,85,60,4,1,3,4,50,0,2,1,3,1,1,1,4
"38031",1992,1,2,0,2,1,0,50,50,30,4,5,1,4,45,1,1,0,3,1,1,1,1
"38032",1992,0,1,0,1,1,0,60,15,85,1,2,2,2,44,0,3,0,3,0,5,1,1
"38033",1992,0,1,0,1,1,0,40,70,60,3,5,1,2,45,1,1,0,3,0,4,0,4
"38034",1992,1,0,1,0,0,0,70,70,50,4,1,3,3,37,0,2,1,3,1,3,1,1
"38035",1992,0,0,1,0,0,0,50,70,50,3,1,3,1,80,1,1,0,3,0,5,0,1
"38036",1992,0,-1,0,1,0,1,60,40,50,5,3,1,4,45,0,3,0,1,1,5,0,4
"38037",1992,0,3,0,3,1,0,97,97,50,1,1,3,1,39,0,NA,NA,3,0,3,1,1
"38038",1992,NA,2,0,2,1,0,NA,NA,15,3,4,0,2,25,0,3,0,4,0,3,1,3
"38039",1992,1,-2,0,2,0,1,70,40,30,3,4,0,NA,68,0,2,1,1,0,5,0,3
"38040",1992,1,-1,0,1,0,1,60,40,40,5,2,2,NA,31,1,1,0,1,0,4,1,3
"38041",1992,NA,1,0,1,1,0,NA,NA,70,5,5,1,4,23,0,3,0,3,0,5,0,1
"38042",1992,1,0,1,0,0,0,70,70,60,3,3,1,3,62,1,1,0,2,1,2,1,4
"38043",1992,0,1,0,1,1,0,85,85,60,2,2,2,NA,30,1,2,1,3,0,3,0,4
"38044",1992,NA,2,0,2,1,0,NA,NA,60,1,4,0,1,64,1,1,0,3,0,1,0,1
"38045",1992,0,0,1,0,0,0,50,70,50,2,2,2,1,22,0,3,0,3,0,5,0,2
"38046",1992,0,0,1,0,0,0,60,70,NA,2,4,0,2,44,1,NA,NA,3,0,3,1,1
"38047",1992,1,0,0,0,0,0,50,50,60,4,2,2,3,32,0,3,0,3,1,3,1,1
"38048",1992,1,3,0,3,1,0,NA,NA,40,1,6,2,1,62,1,NA,NA,3,0,1,1,5
"38049",1992,1,-2,0,2,0,1,60,60,50,1,2,2,1,63,0,NA,NA,3,0,2,0,6
"38050",1992,1,0,1,0,0,0,NA,NA,85,1,NA,NA,1,52,1,NA,NA,3,0,2,0,2
"38051",1992,1,0,1,0,0,0,60,60,60,4,3,1,3,74,1,1,0,4,1,4,1,1
"38052",1992,1,2,0,2,1,0,15,60,60,3,5,1,4,43,0,1,0,4,1,1,1,6
"38053",1992,1,2,0,2,1,0,30,97,70,5,6,2,4,33,1,3,0,3,0,1,1,1
"38054",1992,1,1,0,1,1,0,50,50,45,3,4,0,3,39,1,1,0,4,0,1,0,1
"38055",1992,1,1,0,1,1,0,30,NA,40,3,4,0,1,35,1,1,0,3,0,1,0,1
"38056",1992,0,0,1,0,0,0,50,50,50,3,4,0,3,21,1,1,0,4,1,4,0,1
"38057",1992,0,0,1,0,0,0,NA,NA,60,1,6,2,1,27,0,3,0,3,0,5,1,1
"38058",1992,0,-2,0,2,0,1,50,50,40,3,1,3,3,20,1,1,0,2,0,1,0,3
"38059",1992,1,0,0,0,0,0,85,50,60,6,3,1,4,41,0,2,1,1,1,5,0,1
"38060",1992,0,1,0,1,1,0,50,50,50,4,6,2,3,32,1,1,0,2,0,4,1,1
"38061",1992,1,0,1,0,0,0,50,50,30,4,6,2,2,32,0,3,0,4,1,1,0,2
"38062",1992,NA,0,0,0,0,0,NA,NA,85,3,1,3,3,57,0,3,0,4,0,3,0,4
"38063",1992,0,2,0,2,1,0,60,60,85,3,5,1,2,20,0,1,0,1,0,4,0,4
"38064",1992,1,-2,0,2,0,1,50,50,50,2,4,0,4,46,1,1,0,2,1,3,1,1
"38065",1992,1,-2,0,2,0,1,60,40,0,4,1,3,2,64,1,1,0,1,0,5,0,3
"38066",1992,1,0,0,0,0,0,40,60,85,4,7,3,4,32,1,1,0,1,1,3,1,4
"38067",1992,1,0,1,0,0,0,50,50,85,4,5,1,NA,72,1,1,0,1,0,1,0,4
"38068",1992,0,0,1,0,0,0,NA,50,75,3,2,2,2,42,1,3,0,4,0,3,1,1
"38069",1992,NA,1,0,1,1,0,NA,NA,20,5,4,0,5,46,1,1,0,2,0,5,1,NA
"38070",1992,1,-1,0,1,0,1,70,70,50,3,1,3,3,40,1,1,0,2,1,4,0,NA
"38071",1992,NA,3,0,3,1,0,NA,NA,97,5,7,3,4,45,0,1,0,2,0,1,1,4
"38072",1992,1,0,0,0,0,0,50,50,50,3,3,1,3,28,1,1,0,3,0,5,0,1
"38073",1992,0,0,1,0,0,0,50,50,30,3,3,1,2,30,1,1,0,3,1,5,1,1
"38074",1992,1,0,1,0,0,0,50,50,0,3,2,2,3,36,1,2,1,3,1,3,1,1
"38075",1992,1,0,0,0,0,0,50,50,15,3,3,1,2,65,1,1,0,2,0,4,0,1
"38076",1992,0,0,1,0,0,0,50,50,40,3,2,2,3,51,1,1,0,2,0,5,1,4
"38077",1992,1,2,0,2,1,0,0,95,80,3,7,3,4,53,1,1,0,1,0,2,1,4
"38078",1992,1,2,0,2,1,0,85,50,15,3,1,3,NA,39,1,2,1,4,0,2,1,1
"38079",1992,1,0,1,0,0,0,60,70,85,4,2,2,4,59,0,1,0,2,0,1,1,4
"38080",1992,1,-2,0,2,0,1,80,50,20,4,1,3,3,33,1,2,1,2,1,1,NA,3
"38081",1992,1,0,0,0,0,0,50,50,40,4,2,2,3,27,1,1,0,2,0,2,1,1
"38082",1992,1,2,0,2,1,0,50,50,60,3,5,1,3,41,0,1,0,1,1,4,1,4
"38083",1992,1,0,1,0,0,0,NA,NA,50,1,4,0,1,79,1,1,0,1,0,1,0,4
"38084",1992,1,1,0,1,1,0,30,85,NA,3,4,0,4,29,0,1,0,1,1,2,1,1
"38085",1992,1,1,0,1,1,0,40,60,50,3,7,3,3,52,0,1,0,1,0,5,0,1
"38086",1992,0,-1,0,1,0,1,70,40,50,6,2,2,3,26,1,1,0,1,0,5,0,1
"38087",1992,0,0,0,0,0,0,50,50,50,1,7,3,3,77,0,1,0,1,0,5,1,4
"38088",1992,1,0,0,0,0,0,70,70,60,5,6,2,4,47,0,1,0,1,0,1,0,4
"38089",1992,1,1,0,1,1,0,30,70,50,4,5,1,3,43,0,1,0,4,1,1,1,1
"38090",1992,1,1,0,1,1,0,50,80,80,4,6,2,NA,60,0,1,0,2,1,1,0,6
"38091",1992,NA,3,0,3,1,0,NA,NA,0,3,4,0,NA,36,0,1,0,2,0,5,1,4
"38092",1992,1,0,1,0,0,0,70,85,60,2,1,3,NA,70,1,1,0,2,0,1,0,1
"38093",1992,1,1,0,1,1,0,0,85,60,5,3,1,4,50,0,1,0,1,0,1,1,4
"38094",1992,1,1,0,1,1,0,30,70,40,4,2,2,3,37,1,1,0,1,0,3,0,4
"38095",1992,1,0,1,0,0,0,40,70,50,1,1,3,1,67,1,NA,NA,3,0,4,0,1
"38096",1992,1,-2,0,2,0,1,85,60,0,3,1,3,2,66,1,1,0,2,0,4,1,1
"38097",1992,0,0,1,0,0,0,NA,NA,NA,2,4,0,1,33,0,1,0,2,0,5,0,5
"38098",1992,NA,0,0,0,0,0,NA,NA,15,3,2,2,NA,55,1,1,0,3,0,2,1,4
"38099",1992,1,0,1,0,0,0,70,50,70,1,1,3,1,52,0,3,0,3,0,5,1,1
"38100",1992,1,2,0,2,1,0,15,70,60,6,7,3,3,52,0,1,0,4,0,4,0,4
"38101",1992,1,0,0,0,0,0,40,60,60,6,2,2,3,46,1,1,0,3,1,2,0,1
"38102",1992,1,0,0,0,0,0,40,50,70,3,3,1,2,72,1,1,0,3,0,1,0,5
"38103",1992,1,0,1,0,0,0,50,50,70,3,5,1,4,31,1,1,0,1,1,5,1,4
"38104",1992,1,-1,0,1,0,1,60,40,0,5,1,3,4,34,1,3,0,1,0,5,0,1
"38105",1992,1,-1,0,1,0,1,60,50,30,3,2,2,4,58,0,1,0,2,1,5,1,1
"38106",1992,1,0,1,0,0,0,65,50,65,5,1,3,3,26,1,1,0,3,0,4,0,4
"38107",1992,1,-3,0,3,0,1,50,50,50,3,1,3,2,29,1,2,1,3,0,NA,0,1
"38108",1992,NA,0,1,0,0,0,NA,NA,85,2,4,0,1,67,1,1,0,3,0,3,0,1
"38109",1992,0,0,0,0,0,0,30,60,0,2,1,3,1,67,1,1,0,3,0,3,0,4
"38110",1992,1,2,0,2,1,0,60,50,50,2,1,3,1,73,1,1,0,2,0,1,0,4
"38111",1992,0,0,1,0,0,0,70,60,70,2,1,3,2,35,0,2,1,3,0,3,1,1
"38112",1992,0,0,1,0,0,0,97,40,60,1,2,2,1,51,0,2,1,3,0,4,0,4
"38113",1992,1,1,0,1,1,0,50,60,85,3,7,3,4,29,1,1,0,3,0,3,1,1
"38114",1992,NA,2,0,2,1,0,NA,NA,85,3,1,3,1,51,1,3,0,3,0,5,0,1
"38115",1992,1,-1,0,1,0,1,60,60,60,3,2,2,3,29,0,1,0,3,0,3,1,3
"38116",1992,1,0,0,0,0,0,30,50,70,1,4,0,3,79,0,1,0,2,0,1,0,1
"38117",1992,0,-1,0,1,0,1,60,60,85,3,6,2,1,76,1,1,0,3,0,1,0,4
"38118",1992,NA,2,0,2,1,0,NA,NA,60,3,6,2,3,70,1,1,0,1,0,4,0,6
